-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,12,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,11
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-1,-1,-1,-1,-1,12,11,11,11,11,12,12,12,11,12,-1,51,51,51,51,51,-1,-1,1,-1,-1,-1,400,400,400,400,400,400,400,400,11,11
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,-1,-1,11,11,-1,-1,-1,-1,-1,-1,12,11,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,402,402,402,402,402,402,402,402,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,-1,-1,-1,401,402,402,402,402,402,402,402,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,11,12,-1,-1,-1,402,402,402,402,402,402,402,402,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,-1,-1,-1,-1,-1,-1,-1,51,51,51,51,51,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,11,11,11,-1,-1,-1,401,402,402,402,402,402,402,402,11,11
12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,12,12,12,-1,-1,-1,51,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,-1,-1,-1,11,11,11,12,-1,-1,-1,402,402,402,402,402,402,402,402,11,11
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,10,10,11,12,-1,-1,-1,12,11,11,11,-1,-1,-1,401,402,402,402,402,402,402,402,11,11
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,10,10,-1,-1,-1,-1,-1,-1,10,10,10,11,11,11,11,11,-1,-1,-1,11,11,11,12,-1,-1,-1,402,402,402,402,402,402,402,402,11,11
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,-1,-1,-1,10,10,10,10,10,10,10,-1,-1,-1,-1,11,11,10,10,10,10,10,10,11,11,11,11,11,11,11,12,-1,-1,-1,12,11,11,11,-1,-1,1,401,402,402,402,402,402,402,402,11,11
10,10,10,10,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,-1,-1,-1,-1,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-1,-1,-1,11,11,11,12,-1,-1,-1,402,402,402,402,402,402,402,402,11,11
11,11,11,11,11,11,11,11,11,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,10,10,-1,12,11,11,11,11,11,12,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,-1,-1,-1,12,11,11,11,-1,-1,-1,401,402,402,402,402,402,402,402,11,11
11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,-1,-1,11,11,-1,11,11,11,11,11,11,11,-1,-1,-1,-1,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-1,-1,-1,11,11,11,12,-1,-1,-1,402,402,402,402,402,402,402,402,11,11
-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-1,-1,12,12,-1,12,11,11,11,11,11,12,-1,-1,-1,-1,11,11,11,11,11,-1,-1,-1,-1,-1,-1,11,11,11,11,12,-1,-1,-1,12,11,11,11,-1,-1,-1,401,402,402,402,402,402,402,402,11,11
-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,-1,-1,12,12,-1,12,11,11,11,11,11,12,-1,-1,-1,-1,12,11,11,11,11,-1,-1,-1,-1,-1,-1,11,11,11,11,12,-1,-1,-1,12,11,11,12,-1,-1,-1,401,402,402,402,402,402,402,402,11,11
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,99,-1,-1,99,-1,-1,-1,-1,-1,-1,-1,99,99,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,99,99,-1,-1,-1,-1,99,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
